"OceanMan","5e9a08cdd502e121002b5279","아빠의 새끼 고양이","5c7d0e74f8f7fb7218489b2e","69b4dc7b5e8fba4d3d3f6e33","2026-03-14 00:00"
"Dan YAile","60ef0697612a5400012c89a3","Szymono","613295acc4b5740001f1bfdf","69b54b1d5e8fba4d3d3fe833","2026-03-14 07:58"
"Szymono","613295acc4b5740001f1bfdf","Strong Law of Large Numbers","6895ecf38b2bc27e87cec233","69b54c916ef5b1845fd2bf56","2026-03-14 07:58"
"Magnus","679395e4205fcbaaa18ff360","BenNY_the_27","6064fc3f12c7b700012d0167","69b54b4b6ef5b1845fd2bd22","2026-03-14 07:58"
"Peter Gonzales Ralle","604b32c70a8833000197ff31","Luis","63b523e80510075fa39aeabc","69b54c095e8fba4d3d3fe9db","2026-03-14 07:59"
"BYL","665af55a0f1c875d08a700fb","王俊凯","65337c686711b99177ed189b","69b54c2a5e8fba4d3d3fea06","2026-03-14 07:59"
"eeeeeeeeeeee","658e9c0361137989504ec7ee","marcel","6053be97302f9500010c3c4c","69b54bbd5e8fba4d3d3fe94d","2026-03-14 07:59"
"Kunibalddererbarmungslose","690b535d3c31f2bd41079a0c","ALFA","5b6f185f7135fa0e48b5528a","69b54c79163d83d259b13c4e","2026-03-14 08:00"
"chilemasterballking","64c4d20a8f7b73c424913e00","tom","613563da6ab4770001681b9a","69b54d095e8fba4d3d3feb65","2026-03-14 08:01"
"Dan YAile","60ef0697612a5400012c89a3","Intruder","6017118995eb3c0001d29494","69b54cd46ef5b1845fd2bfc7","2026-03-14 08:01"
"Szymono","613295acc4b5740001f1bfdf","baki kawasaki","66d9d71577373c2db887d553","69b54d475e8fba4d3d3febc8","2026-03-14 08:02"
"Simmi","6999fd046709505db538f696","Leo","643ee35e420a82ec7b9e79cc","69b54c726ef5b1845fd2bf2c","2026-03-14 08:02"
"fatslump","603e28ef0297940001b93db1","Oli4brodjeaap","6390667778362b31eedaf759","69b54def6ef5b1845fd2c1a4","2026-03-14 08:03"
"Dan YAile","60ef0697612a5400012c89a3","Aerali","62a91bcc5a400e086549de79","69b54d53252df8a022ed48fe","2026-03-14 08:04"
"eeeeeeeeeeee","658e9c0361137989504ec7ee","Luis","63b523e80510075fa39aeabc","69b54db25e8fba4d3d3feca1","2026-03-14 08:05"
"Kunibalddererbarmungslose","690b535d3c31f2bd41079a0c","tom","613563da6ab4770001681b9a","69b54e316ef5b1845fd2c20d","2026-03-14 08:06"
"Kingi","60710278c5c3340001822cbe","Thomas Sankara","637ef68d875a640f2d087945","69b54d2b252df8a022ed48e6","2026-03-14 08:06"
"xenoxvx","656a6671f86dd57dbb5e2d65","Hagelsnow","66d333ad197dbd0ea8ca5f46","69b54c515e8fba4d3d3fea3f","2026-03-14 08:06"
"Dan YAile","60ef0697612a5400012c89a3","Intruder","6017118995eb3c0001d29494","69b54e245e8fba4d3d3fed69","2026-03-14 08:06"
"Szymono","613295acc4b5740001f1bfdf","baki kawasaki","66d9d71577373c2db887d553","69b54e39252df8a022ed49a0","2026-03-14 08:06"
"Gaizkaiser","61e67e2b8a1e1100013538d3","999216","605b350077ad760001cb792d","69b54e6a6ef5b1845fd2c269","2026-03-14 08:07"
"chilemasterballking","64c4d20a8f7b73c424913e00","999216","605b350077ad760001cb792d","69b54e436ef5b1845fd2c22c","2026-03-14 08:07"
"tungmountain","65741b18ca64400916f774e7","GeoMalick","61fd64f28c0f8100014ebf0b","69b54dda6ef5b1845fd2c182","2026-03-14 08:07"
"BYL","665af55a0f1c875d08a700fb","marcel","6053be97302f9500010c3c4c","69b54dce6ef5b1845fd2c16c","2026-03-14 08:07"
"Simmi","6999fd046709505db538f696","Lene","5d52f64824ec173888d82b60","69b54e5f6ef5b1845fd2c253","2026-03-14 08:08"
"Leo","643ee35e420a82ec7b9e79cc","Luis","63b523e80510075fa39aeabc","69b54ef66ef5b1845fd2c374","2026-03-14 08:08"
"Peter Gonzales Ralle","604b32c70a8833000197ff31","chaldene","658cfaf8c12126a89d3c98fb","69b54e705e8fba4d3d3fedeb","2026-03-14 08:10"
"Dan YAile","60ef0697612a5400012c89a3","L'Hank","628e0d478e5ef3a3ca163627","69b54eb76ef5b1845fd2c2f4","2026-03-14 08:10"
"Gaizkaiser","61e67e2b8a1e1100013538d3","999216","605b350077ad760001cb792d","69b54fc26ef5b1845fd2c4e6","2026-03-14 08:11"
"Gaizkaiser","61e67e2b8a1e1100013538d3","999216","605b350077ad760001cb792d","69b54fc26ef5b1845fd2c4e6","2026-03-14 08:11"
"twitch.tv/yapchell","67f66e1eab7fc9feab89429b","Thomas Sankara","637ef68d875a640f2d087945","69b54f195e8fba4d3d3fef13","2026-03-14 08:11"
"Gaizkaiser","61e67e2b8a1e1100013538d3","999216","605b350077ad760001cb792d","69b54fc26ef5b1845fd2c4e6","2026-03-14 08:12"
"BYL","665af55a0f1c875d08a700fb","Dan YAile","60ef0697612a5400012c89a3","69b54f605e8fba4d3d3fef8a","2026-03-14 08:12"
"Oli4brodjeaap","6390667778362b31eedaf759","fatslump","603e28ef0297940001b93db1","69b54e686ef5b1845fd2c263","2026-03-14 08:12"
"joniber","60cf2c9800ea7b00015231a2","Kingi","60710278c5c3340001822cbe","69b54f1d5e8fba4d3d3fef1a","2026-03-14 08:14"
"Simmi","6999fd046709505db538f696","xenoxvx","656a6671f86dd57dbb5e2d65","69b54fa85e8fba4d3d3ff002","2026-03-14 08:14"
"Edawardz","600aa63b94b5f40001eddb27","eeeeeeeeeeee","658e9c0361137989504ec7ee","69b54f246ef5b1845fd2c3bf","2026-03-14 08:14"
"baki kawasaki","66d9d71577373c2db887d553","Leo","643ee35e420a82ec7b9e79cc","69b54fb55e8fba4d3d3ff01b","2026-03-14 08:14"
"irrational","65ba97ce8b2ba0c747ffa3b7","H.M","6269ebf6aa70c2941955f38b","69b54bb16ef5b1845fd2bdd8","2026-03-14 08:15"
"chilemasterballking","64c4d20a8f7b73c424913e00","999216","605b350077ad760001cb792d","69b550a75e8fba4d3d3ff1de","2026-03-14 08:16"
"999216","605b350077ad760001cb792d","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","69b550c66ef5b1845fd2c6c8","2026-03-14 08:16"
"L'Hank","628e0d478e5ef3a3ca163627","Dan YAile","60ef0697612a5400012c89a3","69b5503e5e8fba4d3d3ff106","2026-03-14 08:16"
"Niklas","59b6c03843a14357704cbf64","marcel","6053be97302f9500010c3c4c","69b54f556ef5b1845fd2c415","2026-03-14 08:16"
"Peter Gonzales Ralle","604b32c70a8833000197ff31","Aerali","62a91bcc5a400e086549de79","69b5502b6ef5b1845fd2c599","2026-03-14 08:17"
"Edawardz","600aa63b94b5f40001eddb27","BYL","665af55a0f1c875d08a700fb","69b55113252df8a022ed4b6c","2026-03-14 08:18"
"Intruder","6017118995eb3c0001d29494","marcel","6053be97302f9500010c3c4c","69b551875e8fba4d3d3ff394","2026-03-14 08:18"
"baki kawasaki","66d9d71577373c2db887d553","Leo","643ee35e420a82ec7b9e79cc","69b551155e8fba4d3d3ff2ad","2026-03-14 08:18"
"Ernesto","678c19cb4f6a1c57c051dc0d","Soprazero","56b34d54f0f54423887879e3","69b5502f6ef5b1845fd2c5a1","2026-03-14 08:18"
"fatslump","603e28ef0297940001b93db1","Norbiertusz","623df08fb17af4cb711a7b38","69b550b66ef5b1845fd2c6a8","2026-03-14 08:18"
"chilemasterballking","64c4d20a8f7b73c424913e00","999216","605b350077ad760001cb792d","69b551976ef5b1845fd2c855","2026-03-14 08:19"
"Dan YAile","60ef0697612a5400012c89a3","Simmi","6999fd046709505db538f696","69b550fb6ef5b1845fd2c71f","2026-03-14 08:19"
"Dan YAile","60ef0697612a5400012c89a3","eeeeeeeeeeee","658e9c0361137989504ec7ee","69b551a9252df8a022ed4bc7","2026-03-14 08:20"
"Lene","5d52f64824ec173888d82b60","Luis","63b523e80510075fa39aeabc","69b54fbf5e8fba4d3d3ff02a","2026-03-14 08:20"
"AncientField329","68d036a2f96ce00928908c21","Elefantenrennen","62389c45454d59071bc14556","69b550fd6ef5b1845fd2c726","2026-03-14 08:20"
"Gaizkaiser","61e67e2b8a1e1100013538d3","999216","605b350077ad760001cb792d","69b551c26ef5b1845fd2c8a0","2026-03-14 08:21"
"Intruder","6017118995eb3c0001d29494","Leo","643ee35e420a82ec7b9e79cc","69b552186ef5b1845fd2c934","2026-03-14 08:21"
"fatslump","603e28ef0297940001b93db1","baki kawasaki","66d9d71577373c2db887d553","69b551f96ef5b1845fd2c900","2026-03-14 08:22"
"wafflyss","6068a918d8694000010952a2","999216","605b350077ad760001cb792d","69b552276ef5b1845fd2c947","2026-03-14 08:23"
"999216","605b350077ad760001cb792d","Sudoeste","60477f5a308465000158ec34","69b552bb6ef5b1845fd2ca43","2026-03-14 08:23"
"Aerali","62a91bcc5a400e086549de79","Peter Gonzales Ralle","604b32c70a8833000197ff31","69b551ca5e8fba4d3d3ff40e","2026-03-14 08:23"
"Kingi","60710278c5c3340001822cbe","Thomas Sankara","637ef68d875a640f2d087945","69b551a15e8fba4d3d3ff3c1","2026-03-14 08:24"
"Dan YAile","60ef0697612a5400012c89a3","eeeeeeeeeeee","658e9c0361137989504ec7ee","69b552885e8fba4d3d3ff57c","2026-03-14 08:24"
"oyche doniz","64c3f1de3325e32e0fcada4a","BenNY_the_27","6064fc3f12c7b700012d0167","69b54feb252df8a022ed4aa1","2026-03-14 08:24"
"martiiin___","5e8366f03730753efc33ec0c","陀飞轮","664890bee33770c5d3492d55","69b5523b5e8fba4d3d3ff4ec","2026-03-14 08:24"
"fatslump","603e28ef0297940001b93db1","Bothlose","67c9a0f97857aec18c6f2239","69b552e36ef5b1845fd2ca9a","2026-03-14 08:25"
"Magnus","679395e4205fcbaaa18ff360","Fifonż","62a47f05cc33a10539b724eb","69b551396ef5b1845fd2c7a2","2026-03-14 08:25"
"chilemasterballking","64c4d20a8f7b73c424913e00","999216","605b350077ad760001cb792d","69b5526e6ef5b1845fd2c9be","2026-03-14 08:26"
"Simmi","6999fd046709505db538f696","Ernesto","678c19cb4f6a1c57c051dc0d","69b552666ef5b1845fd2c9ad","2026-03-14 08:26"
"tungmountain","65741b18ca64400916f774e7","joniber","60cf2c9800ea7b00015231a2","69b552336ef5b1845fd2c960","2026-03-14 08:27"
"Dan YAile","60ef0697612a5400012c89a3","eeeeeeeeeeee","658e9c0361137989504ec7ee","69b552885e8fba4d3d3ff57c","2026-03-14 08:27"
"Elefantenrennen","62389c45454d59071bc14556","Conax","683029bd7e7399d1213e44e3","69b552ac6ef5b1845fd2ca25","2026-03-14 08:27"
"Gaizkaiser","61e67e2b8a1e1100013538d3","wafflyss","6068a918d8694000010952a2","69b553906ef5b1845fd2cbd9","2026-03-14 08:28"
"eeeeeeeeeeee","658e9c0361137989504ec7ee","fatslump","603e28ef0297940001b93db1","69b553f35e8fba4d3d3ff814","2026-03-14 08:28"
"baki kawasaki","66d9d71577373c2db887d553","Intruder","6017118995eb3c0001d29494","69b552f36ef5b1845fd2cab3","2026-03-14 08:28"
"d4nk","5b92bdcc1ee0107188685300","Daig_O","5e833b173d4b6a45fcd92202","69b5520e163d83d259b13d56","2026-03-14 08:28"
"pspdavy","5eabfdf297d6cf55f882f504","Simmi","6999fd046709505db538f696","69b553d75e8fba4d3d3ff7df","2026-03-14 08:29"
"Leo","643ee35e420a82ec7b9e79cc","L'Hank","628e0d478e5ef3a3ca163627","69b552ea6ef5b1845fd2caa3","2026-03-14 08:29"
"Thomas Sankara","637ef68d875a640f2d087945","Dan YAile","60ef0697612a5400012c89a3","69b553875e8fba4d3d3ff761","2026-03-14 08:30"
"Sebo586","6484d6c62835b90b9cd9297c","martiiin___","5e8366f03730753efc33ec0c","69b553d16ef5b1845fd2cc49","2026-03-14 08:30"
"GeoMalick","61fd64f28c0f8100014ebf0b","Stephen","5d87615adf1dd672b8a144b5","69b5540c5e8fba4d3d3ff83f","2026-03-14 08:32"
"Kingi","60710278c5c3340001822cbe","joniber","60cf2c9800ea7b00015231a2","69b554075e8fba4d3d3ff837","2026-03-14 08:32"
"Codeine","5fefd72c0c42b300015681c9","eeeeeeeeeeee","658e9c0361137989504ec7ee","69b5547e163d83d259b13dc4","2026-03-14 08:32"
"Intruder","6017118995eb3c0001d29494","Aaryan22","657021f7412bfd95aad62550","69b554dc5e8fba4d3d3ff9ea","2026-03-14 08:33"
"Simmi","6999fd046709505db538f696","L'Hank","628e0d478e5ef3a3ca163627","69b5549c5e8fba4d3d3ff96c","2026-03-14 08:34"
"d4nk","5b92bdcc1ee0107188685300","Maranhão 3","67ac9c3ea81a4d53c69f7def","69b554756ef5b1845fd2cd69","2026-03-14 08:34"
"Gaizkaiser","61e67e2b8a1e1100013538d3","wafflyss","6068a918d8694000010952a2","69b554de6ef5b1845fd2cdfe","2026-03-14 08:35"
"Intruder","6017118995eb3c0001d29494","Codeine","5fefd72c0c42b300015681c9","69b555775e8fba4d3d3ffb37","2026-03-14 08:35"
"BenNY_the_27","6064fc3f12c7b700012d0167","Haus","678bc95a847b56d5e0276463","69b555476ef5b1845fd2ceac","2026-03-14 08:35"
"Edawardz","600aa63b94b5f40001eddb27","KANMURU","63bcd8027039017494d42999","69b554865e8fba4d3d3ff942","2026-03-14 08:36"
"Leo","643ee35e420a82ec7b9e79cc","陀飞轮","664890bee33770c5d3492d55","69b554fc5e8fba4d3d3ffa25","2026-03-14 08:36"
"吃了睡睡了吃","64d979fb2e69ae1b40356325","Kingi","60710278c5c3340001822cbe","69b555495e8fba4d3d3ffaca","2026-03-14 08:37"
"Sudoeste","60477f5a308465000158ec34","Lene","5d52f64824ec173888d82b60","69b553515e8fba4d3d3ff6f2","2026-03-14 08:37"
"Sebo586","6484d6c62835b90b9cd9297c","martiiin___","5e8366f03730753efc33ec0c","69b5550b5e8fba4d3d3ffa4a","2026-03-14 08:38"
".Uz","64da2edded0ce01ab055723e","GeoMalick","61fd64f28c0f8100014ebf0b","69b555a95e8fba4d3d3ffb9f","2026-03-14 08:39"
"Simmi","6999fd046709505db538f696","L'Hank","628e0d478e5ef3a3ca163627","69b555cc252df8a022ed4e51","2026-03-14 08:39"
"Codeine","5fefd72c0c42b300015681c9","Intruder","6017118995eb3c0001d29494","69b5561a252df8a022ed4e78","2026-03-14 08:39"
"L'Hank","628e0d478e5ef3a3ca163627","Żukasz","602cfd5dc397fa0001f09dfb","69b555cf5e8fba4d3d3ffbec","2026-03-14 08:39"
"meisuny","67f65b6e9d3797a6f5468c32","吃了睡睡了吃","64d979fb2e69ae1b40356325","69b556ec6ef5b1845fd2d192","2026-03-14 08:41"
"Stephen","5d87615adf1dd672b8a144b5","joniber","60cf2c9800ea7b00015231a2","69b555656ef5b1845fd2ceec","2026-03-14 08:41"
"Sebo586","6484d6c62835b90b9cd9297c","cenilop","666dad46af60134ca5babf40","69b556cf5e8fba4d3d3ffdb7","2026-03-14 08:42"
"Elefantenrennen","62389c45454d59071bc14556","Conax","683029bd7e7399d1213e44e3","69b5557e6ef5b1845fd2cf1d","2026-03-14 08:42"
"Jerome","62e14841f938d5507c4d31f6","吃了睡睡了吃","64d979fb2e69ae1b40356325","69b557955e8fba4d3d3fff3c","2026-03-14 08:43"
"Żukasz","602cfd5dc397fa0001f09dfb","Intruder","6017118995eb3c0001d29494","69b55705252df8a022ed4f0d","2026-03-14 08:43"
"Michual","61d064530f8b820001fdd5be","eeeeeeeeeeee","658e9c0361137989504ec7ee","69b5558b252df8a022ed4e29","2026-03-14 08:43"
"PLAYHRD","5d696003e9473f7c4058f0ae","Edawardz","600aa63b94b5f40001eddb27","69b5565a6ef5b1845fd2d09d","2026-03-14 08:44"
"Leo","643ee35e420a82ec7b9e79cc","Baga","6106adfe5078c20001560397","69b556b65e8fba4d3d3ffd82","2026-03-14 08:44"
"joniber","60cf2c9800ea7b00015231a2","吃了睡睡了吃","64d979fb2e69ae1b40356325","69b557b66ef5b1845fd2d313","2026-03-14 08:45"
"Kingi","60710278c5c3340001822cbe","Yanek","5e625daa90d6cfa438a867a6","69b556995e8fba4d3d3ffd48","2026-03-14 08:45"
"weedoo","672c53f2737571de5929b8f6","Radu B","66a543f36f40576a79ef93f9","69b555305e8fba4d3d3ffa95","2026-03-14 08:45"
"Sudoeste","60477f5a308465000158ec34","KANMURU","63bcd8027039017494d42999","69b556af5e8fba4d3d3ffd75","2026-03-14 08:46"
"Edawardz","600aa63b94b5f40001eddb27","eeeeeeeeeeee","658e9c0361137989504ec7ee","69b558035e8fba4d3d40001f","2026-03-14 08:47"
"BenNY_the_27","6064fc3f12c7b700012d0167","陀飞轮","664890bee33770c5d3492d55","69b5563a5e8fba4d3d3ffc99","2026-03-14 08:47"
"Gaizkaiser","61e67e2b8a1e1100013538d3","Kratsooo","59a99a3343a14357704a97a0","69b558115e8fba4d3d40003a","2026-03-14 08:48"
"GeoMalick","61fd64f28c0f8100014ebf0b",".Uz","64da2edded0ce01ab055723e","69b557546ef5b1845fd2d24f","2026-03-14 08:48"
"Elefantenrennen","62389c45454d59071bc14556","Grilled Negi","637d9e110e0274079e61acf1","69b557946ef5b1845fd2d2d3","2026-03-14 08:48"
"cenilop","666dad46af60134ca5babf40","Conax","683029bd7e7399d1213e44e3","69b557b96ef5b1845fd2d31b","2026-03-14 08:48"
"Jerome","62e14841f938d5507c4d31f6","吃了睡睡了吃","64d979fb2e69ae1b40356325","69b558095e8fba4d3d40002e","2026-03-14 08:49"
"Lene","5d52f64824ec173888d82b60","L'Hank","628e0d478e5ef3a3ca163627","69b5570f5e8fba4d3d3ffe39","2026-03-14 08:49"
"Żukasz","602cfd5dc397fa0001f09dfb","Sebo586","6484d6c62835b90b9cd9297c","69b557f56ef5b1845fd2d390","2026-03-14 08:49"
"Intruder","6017118995eb3c0001d29494","d4nk","5b92bdcc1ee0107188685300","69b558265e8fba4d3d40005b","2026-03-14 08:49"
"Kratsooo","59a99a3343a14357704a97a0",".Uz","64da2edded0ce01ab055723e","69b558fc5e8fba4d3d40020d","2026-03-14 08:50"
"Ziga","5f864ab232173400011bd862","L'Hank","628e0d478e5ef3a3ca163627","69b5574b6ef5b1845fd2d23d","2026-03-14 08:50"
"oyche doniz","64c3f1de3325e32e0fcada4a","Magnus","679395e4205fcbaaa18ff360","69b553a86ef5b1845fd2cc04","2026-03-14 08:51"
"Kingi","60710278c5c3340001822cbe","Yanek","5e625daa90d6cfa438a867a6","69b5587c5e8fba4d3d400107","2026-03-14 08:53"
"陀飞轮","664890bee33770c5d3492d55","Grilled Negi","637d9e110e0274079e61acf1","69b5592d5e8fba4d3d400260","2026-03-14 08:53"
"Michual","61d064530f8b820001fdd5be","Dodop","6028505c65164c0001914189","69b558a95e8fba4d3d400162","2026-03-14 08:54"
".Uz","64da2edded0ce01ab055723e","GeoMalick","61fd64f28c0f8100014ebf0b","69b559305e8fba4d3d400265","2026-03-14 08:55"
"d4nk","5b92bdcc1ee0107188685300","L'Hank","628e0d478e5ef3a3ca163627","69b559635e8fba4d3d4002b6","2026-03-14 08:55"
"Player win","6974d8af4936a4a6189c7989","Conax","683029bd7e7399d1213e44e3","69b559476ef5b1845fd2d600","2026-03-14 08:55"
"kharlie cirk","675ee56fd2220e44dea68a81","Edawardz","600aa63b94b5f40001eddb27","69b558de5e8fba4d3d4001c6","2026-03-14 08:56"
"Mati_01","626d0e7318005f1f25a53151","Yanek","5e625daa90d6cfa438a867a6","69b55a675e8fba4d3d40049a","2026-03-14 08:57"
"Intruder","6017118995eb3c0001d29494","KANMURU","63bcd8027039017494d42999","69b559a2252df8a022ed50c0","2026-03-14 08:57"
"L'Hank","628e0d478e5ef3a3ca163627","d4nk","5b92bdcc1ee0107188685300","69b55ab86ef5b1845fd2d887","2026-03-14 08:57"
"陀飞轮","664890bee33770c5d3492d55","Grilled Negi","637d9e110e0274079e61acf1","69b55a646ef5b1845fd2d800","2026-03-14 08:57"
"cenilop","666dad46af60134ca5babf40","Żukasz","602cfd5dc397fa0001f09dfb","69b5593b6ef5b1845fd2d5f1","2026-03-14 08:58"
"Mati_01","626d0e7318005f1f25a53151","Dubai Influencer","5783782c2eb6896780f3d76d","69b55b1c6ef5b1845fd2d94a","2026-03-14 09:00"
"GeoMalick","61fd64f28c0f8100014ebf0b","Slam4","60927f97129054000189c279","69b55acd6ef5b1845fd2d8b3","2026-03-14 09:00"
"Kapten","5a973147afad0f2a68438531","Bastel","57b4d8cb750837606cdd7602","69b558fb5e8fba4d3d400209","2026-03-14 09:01"
"吃了睡睡了吃","64d979fb2e69ae1b40356325","Legacyz","62920c79e67deb0506650ca1","69b55963252df8a022ed5090","2026-03-14 09:01"
"Yanek","5e625daa90d6cfa438a867a6","kharlie cirk","675ee56fd2220e44dea68a81","69b55b205e8fba4d3d4005f6","2026-03-14 09:01"
"Intruder","6017118995eb3c0001d29494","L'Hank","628e0d478e5ef3a3ca163627","69b55b226ef5b1845fd2d958","2026-03-14 09:02"
"Baga","6106adfe5078c20001560397","Schwarzweiss","5cfadc71b741f84acc8b23df","69b55bb86ef5b1845fd2da6f","2026-03-14 09:03"
"Al Horford","6780ea19220bf0b5884b6412","Caco","62423c3dda40ac184851c4f0","69b55bb16ef5b1845fd2da64","2026-03-14 09:04"
"Żukasz","602cfd5dc397fa0001f09dfb","L'Hank","628e0d478e5ef3a3ca163627","69b55b775e8fba4d3d400698","2026-03-14 09:04"
"Michual","61d064530f8b820001fdd5be","KANMURU","63bcd8027039017494d42999","69b55b525e8fba4d3d400654","2026-03-14 09:06"
"GeoMalick","61fd64f28c0f8100014ebf0b","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","69b55bdb5e8fba4d3d40074e","2026-03-14 09:07"
"kharlie cirk","675ee56fd2220e44dea68a81","Intruder","6017118995eb3c0001d29494","69b55c536ef5b1845fd2db85","2026-03-14 09:07"
"Legacyz","62920c79e67deb0506650ca1","Slam4","60927f97129054000189c279","69b55bfe5e8fba4d3d400793","2026-03-14 09:08"
"Żukasz","602cfd5dc397fa0001f09dfb","L'Hank","628e0d478e5ef3a3ca163627","69b55cc76ef5b1845fd2dc5b","2026-03-14 09:08"
"Laatsch","60c62658b2f5d60001ed3efe","Nico","638b91b6d950b1f0ac0b4647","69b55ce36ef5b1845fd2dc91","2026-03-14 09:08"
"Player win","6974d8af4936a4a6189c7989","Loan","5e866b87b3ec17798078a43b","69b55ae75e8fba4d3d400586","2026-03-14 09:08"
"DIFFK THE EEJIT","5efe8645105829665ce0304a","L'Hank","628e0d478e5ef3a3ca163627","69b55c515e8fba4d3d400827","2026-03-14 09:08"
"oyche doniz","64c3f1de3325e32e0fcada4a","achmedsender","5a1606e2f370149bf01ab594","69b55c5c252df8a022ed526a","2026-03-14 09:09"
"Baga","6106adfe5078c20001560397","FMC","638348f8910c9ca0fbb4fa15","69b55ca5252df8a022ed529f","2026-03-14 09:09"
"Dubai Influencer","5783782c2eb6896780f3d76d","Yanek","5e625daa90d6cfa438a867a6","69b55d216ef5b1845fd2dd18","2026-03-14 09:10"
"Al Horford","6780ea19220bf0b5884b6412","simeon","62dc07edf32847e5836668f1","69b55cda6ef5b1845fd2dc82","2026-03-14 09:10"
"Caco","62423c3dda40ac184851c4f0","Sudoeste","60477f5a308465000158ec34","69b55cf66ef5b1845fd2dcb3","2026-03-14 09:12"
"Żukasz","602cfd5dc397fa0001f09dfb","L'Hank","628e0d478e5ef3a3ca163627","69b55db55e8fba4d3d400acd","2026-03-14 09:12"
"фруктозка🤑🤑🤑🤑🤑","635d8550c15309de668daf99","Ludwig Paul","609d2673a2db8d00013efc11","69b55d145e8fba4d3d40098a","2026-03-14 09:12"
"Jazzonne","638bcf412c734faf1bcce61e","L'Hank","628e0d478e5ef3a3ca163627","69b55db75e8fba4d3d400ad6","2026-03-14 09:12"
"Al Horford","6780ea19220bf0b5884b6412","GeoMalick","61fd64f28c0f8100014ebf0b","69b55e266ef5b1845fd2df1b","2026-03-14 09:13"
"L'Hank","628e0d478e5ef3a3ca163627","Laatsch","60c62658b2f5d60001ed3efe","69b55de55e8fba4d3d400b28","2026-03-14 09:14"
"ZionhasDied","643a327c90664def4616d9e7","tungmountain","65741b18ca64400916f774e7","69b55d815e8fba4d3d400a63","2026-03-14 09:15"
"Slam4","60927f97129054000189c279","Legacyz","62920c79e67deb0506650ca1","69b55df55e8fba4d3d400b44","2026-03-14 09:15"
"Intruder","6017118995eb3c0001d29494","BotsWannaBeMe","678d57b5624e9dc811ce9ca0","69b55e5b6ef5b1845fd2df80","2026-03-14 09:15"
"simeon","62dc07edf32847e5836668f1","Kangurek","68ad03eef07ecd855398db08","69b55e276ef5b1845fd2df1c","2026-03-14 09:16"
"KANMURU","63bcd8027039017494d42999","kharlie cirk","675ee56fd2220e44dea68a81","69b55d9b5e8fba4d3d400a9e","2026-03-14 09:16"
"vukGG","6384aef735180c664babf36e","Adams","62f0c9a9822a3f816d659d84","69b55eb86ef5b1845fd2e030","2026-03-14 09:17"
"фруктозка🤑🤑🤑🤑🤑","635d8550c15309de668daf99","Ludwig Paul","609d2673a2db8d00013efc11","69b55ee76ef5b1845fd2e08f","2026-03-14 09:17"
"Jazzonne","638bcf412c734faf1bcce61e","fatslump","603e28ef0297940001b93db1","69b55ebb252df8a022ed53e0","2026-03-14 09:17"
"FMC","638348f8910c9ca0fbb4fa15","L'Hank","628e0d478e5ef3a3ca163627","69b55eb96ef5b1845fd2e032","2026-03-14 09:17"
"Sudoeste","60477f5a308465000158ec34","twitch.tv/yapchell","67f66e1eab7fc9feab89429b","69b55f24252df8a022ed5427","2026-03-14 09:18"
"Mateo smurf","6775469a216b556f3bcd99f4",".Uz","64da2edded0ce01ab055723e","69b55ee95e8fba4d3d400d01","2026-03-14 09:18"
"Loan","5e866b87b3ec17798078a43b","Baga","6106adfe5078c20001560397","69b55e136ef5b1845fd2def4","2026-03-14 09:19"
"Christobal Cebolla","67a0c1f30b5863275051a4f0","L'Hank","628e0d478e5ef3a3ca163627","69b55f235e8fba4d3d400d6a","2026-03-14 09:19"
"PopularPeninsula783","6794f91a4613843d08b344b1","squishs","62ce07d5253f655475c6b199","69b55e126ef5b1845fd2def2","2026-03-14 09:19"
"simeon","62dc07edf32847e5836668f1","Kangurek","68ad03eef07ecd855398db08","69b55fa55e8fba4d3d400e53","2026-03-14 09:20"
"ALFA","5b6f185f7135fa0e48b5528a","Yanek","5e625daa90d6cfa438a867a6","69b55e856ef5b1845fd2dfd2","2026-03-14 09:21"
"meisuny","67f65b6e9d3797a6f5468c32","Adams","62f0c9a9822a3f816d659d84","69b55fd25e8fba4d3d400eb2","2026-03-14 09:21"
"Laatsch","60c62658b2f5d60001ed3efe","Intruder","6017118995eb3c0001d29494","69b55f68252df8a022ed5453","2026-03-14 09:21"
"GeoMango","640633579d4e23ba52d7b054","thomas petruv","6000461b23fa0d00011e9f10","69b55ffc6ef5b1845fd2e260","2026-03-14 09:21"
"Bastel","57b4d8cb750837606cdd7602","Tjay","5ffcdd1cd5a65b0001e4713b","69b55c205e8fba4d3d4007d9","2026-03-14 09:22"
"GeoMalick","61fd64f28c0f8100014ebf0b","Al Horford","6780ea19220bf0b5884b6412","69b55f3a5e8fba4d3d400d9b","2026-03-14 09:22"
"kharlie cirk","675ee56fd2220e44dea68a81","kstyko","5ead136297d6cf24a42b1ef4","69b55fb95e8fba4d3d400e80","2026-03-14 09:22"
"фруктозка🤑🤑🤑🤑🤑","635d8550c15309de668daf99","DIFFK THE EEJIT","5efe8645105829665ce0304a","69b55fde6ef5b1845fd2e220","2026-03-14 09:23"
"bob","60edf173764b8c0001eee718",".Uz","64da2edded0ce01ab055723e","69b5604c5e8fba4d3d400f97","2026-03-14 09:24"
